date,price1,price2,price3
2012-01-06,323.79632599999997,302.58917169427633,411.50405725789074
2012-01-09,310.06777999999997,302.30332737522565,411.9889593076941
2012-01-10,310.406525,303.083780101989,412.9007101398276
2012-01-11,311.81124900000003,304.2929813768525,409.661488431923
2012-01-12,313.644379,301.353104688657,410.5253838802554
2012-01-13,311.32806400000004,302.51823451183793,411.75643219869164
2012-01-17,313.11636400000003,304.05240130546355,414.14668711763886
2012-01-18,315.273285,306.7476535122761,386.5279953829924
2012-01-19,318.590851,279.4358325577315,385.36376575508444
2012-01-20,291.90087900000003,278.58034184904085,382.14591100763323
2012-01-23,291.666748,275.6730887742132,375.5145049266911
2012-01-24,289.380341,269.3541417010974,373.8880343095937
2012-01-25,283.68170200000003,268.04198197642586,378.87053396391013
2012-01-26,282.989288,273.34063892485955,376.79327170639147
2012-01-27,288.907104,271.5813748480326,377.0610003619213
2012-01-30,287.766388,272.16893702359886,376.480725762466
2012-01-31,288.971863,271.9103257042788,377.6726877460258
2012-02-01,289.33050499999996,273.42577511690797,382.32057115558507
2012-02-02,291.46252400000003,278.3989644614852,387.7344928380652
2012-02-03,297.051575,284.14000491022415,385.63552364327614
2012-02-06,303.40774500000003,282.3699616066033,386.2254744228694
2012-02-07,302.252075,283.2906396644191,386.08213502929175
2012-02-08,303.786346,283.47982316683914,382.3712443147389
2012-02-09,304.588318,280.1032451654571,384.5572801301105
2012-02-10,301.8237,282.6253776793486,382.39375032396595
2012-02-13,304.95694,280.79972269412866,379.35260974148025
2012-02-14,303.741516,278.09822916100995,378.88100022340143
2012-02-15,301.64935299999996,277.9680329958631,376.99387660500844
2012-02-16,302.127563,276.42408307827776,380.70496871506964
2012-02-17,301.191071,280.48010325062535,376.73412537480317
2012-02-21,305.85357700000003,276.85593631712334,374.8696453968375
2012-02-22,302.8349,275.33987504290104,375.80400358417285
2012-02-23,301.92330899999996,276.6243881530667,374.55584372914416
2012-02-24,303.81124900000003,275.72811333177617,378.1240066123851
2012-02-27,303.517334,279.64988522130363,377.098792001793
2012-02-28,308.040375,278.9799974211136,378.20999765149486
2012-02-29,307.970642,280.4482414869342,376.6805523008146
2012-03-01,310.037903,279.27753992983344,372.23650067324184
2012-03-02,309.465057,275.1939312152955,366.65124747540153
2012-03-05,305.978119,269.9708137623005,366.60975939602537
2012-03-06,301.350464,270.2931479424048,365.8206531049241
2012-03-07,302.267029,269.8695440788241,361.429650251961
2012-03-08,302.436401,265.8457174455175,362.9112374660279
2012-03-09,299.004272,267.69614826627446,368.2431043540215
2012-03-12,301.445099,273.3985197138031,366.3915584998217
2012-03-13,307.736542,271.91913290882076,367.99179246327157
2012-03-14,306.844879,273.89317391914653,368.9790777791579
2012-03-15,309.405273,275.25590775879544,372.4717599561954
2012-03-16,311.35296600000004,279.125673387076,371.2668664760103
2012-03-19,315.80627400000003,278.29949170768816,373.5387717921272
2012-03-20,315.56219500000003,280.9517305678251,375.60135032895687
2012-03-21,318.795074,283.39625775727603,372.9166054807862
2012-03-22,321.818756,281.09507000753194,375.3127216107695
2012-03-23,320.095215,283.87634499089313,373.20074004992176
2012-03-26,323.452606,282.1511173195796,376.59307909611493
2012-03-27,322.301941,285.93179854484356,371.97048201307393
2012-03-28,326.65560899999997,281.69912515608405,367.43762102937626
2012-03-29,322.994324,277.55776257996445,369.30580733745313
2012-03-30,319.422729,279.819015179532,366.2027530925928
2012-04-02,322.252106,277.11058825334067,361.52076141194516
2012-04-03,320.110138,272.82477803457505,359.15024237352975
2012-04-04,316.38909900000004,270.85198769017853,357.45243101524443
2012-04-05,314.97937,269.5534453199827,354.5094793338776
2012-04-09,314.24215699999996,267.0112959558404,358.08234028412147
2012-04-10,312.259583,270.9864855607605,364.61940877758843
2012-04-11,316.792572,277.9274020280463,350.50416568182897
2012-04-12,324.28949,264.21751918043594,340.31455181935246
2012-04-13,311.13378900000004,254.43477076924592,341.0991809666501
2012-04-16,301.903381,255.62776347351758,339.0847028532205
2012-04-17,303.64685099999997,254.0231398991661,334.06689416059635
2012-04-18,302.59082,249.41666957813214,331.49536852137584
2012-04-19,298.531036,247.25795896753726,331.3053945182546
2012-04-20,296.917084,247.48226944884152,332.1769646830611
2012-04-23,297.684204,248.7695863270041,335.4301434957943
2012-04-24,299.51236,252.43996682964737,337.33891738366395
2012-04-25,303.721588,254.76739010622356,336.1399467201335
2012-04-26,306.585846,253.98850922718455,330.13959682396586
2012-04-27,306.341766,248.4096821831553,328.9767489582716
2012-04-30,301.295685,247.6697828841094,329.43353732956007
2012-05-01,301.086456,248.55093815854886,330.35425908679275
2012-05-02,302.496185,249.89743775268613,322.40401032044053
2012-05-03,304.369141,242.3743703296304,326.72350606154276
2012-05-04,297.370392,247.1224434685762,328.3837882807694
2012-05-07,302.640625,249.21269166399554,325.6214588874864
2012-05-08,305.250854,246.8817093248339,326.919758728824
2012-05-09,303.43765299999995,248.61272977370902,321.77307058874726
2012-05-10,305.684235,243.90012824611324,320.21386218713087
2012-05-11,301.48495499999996,242.7763648896192,322.8100031788356
2012-05-14,300.872253,245.80930176308922,330.74212215278885
2012-05-15,304.413971,254.17955983588772,326.8694706310682
2012-05-16,313.29071,250.746382987098,314.6441320679873
2012-05-17,310.361694,238.9618470047413,320.5319548491856
2012-05-18,299.078979,245.2917925850005,312.96128029072145
2012-05-21,305.908386,238.1645533314472,316.335699638168
2012-05-22,299.278229,241.98371275427195,312.5082060657122
2012-05-23,303.59207200000003,238.6022562695186,305.52872367525794
2012-05-24,300.702881,232.07010019832242,305.9924944955314
2012-05-25,294.660553,232.98247876615156,302.01410748119076
2012-05-29,296.060303,229.45397310205243,297.4093255119387
2012-05-30,293.01669300000003,225.30033823789904,291.5554943916386
2012-05-31,289.345459,219.89891210764597,294.41525584743385
2012-06-01,284.42392,223.2123285465851,289.41084852887155
2012-06-04,288.214691,218.6628182906066,293.54348900702837
2012-06-05,284.13998399999997,223.25158997546328,291.4508677736409
2012-06-06,289.200989,221.61632613603928,291.63111924023946
2012-06-07,288.03537,222.2551532056225,284.7542237372857
2012-06-08,289.141235,215.83804351518137,282.1378015133129
2012-06-11,283.188538,213.68260929264486,279.21901373407127
2012-06-12,281.494873,211.2260036621877,277.2830134816759
2012-06-13,279.497375,209.75337164351848,279.0845547537589
2012-06-14,278.481171,212.01945915117247,281.3259954626257
2012-06-15,281.200989,214.7266159938089,285.7308734344142
2012-06-18,284.359161,219.59837187351152,282.8148384082581
2012-06-19,289.67919900000004,217.15036838509383,275.775854035455
2012-06-20,287.676727,210.5805610154087,277.988852878637
2012-06-21,281.549683,213.26387414266213,271.71036141094595
2012-06-22,284.672974,207.45682603573061,272.78601601521297
2012-06-25,279.30310099999997,209.0050448534842,274.1821819831408
2012-06-26,281.285675,210.87488764411205,270.7930495144913
2012-06-27,283.587036,207.96053634445403,277.7419647162768
2012-06-28,281.101349,215.38532877933568,277.0413426019545
2012-06-29,288.951935,215.1616716609078,279.80955609062636
2012-07-02,289.151184,218.40792958799068,282.9432660062424
2012-07-03,292.81744399999997,222.02075504542245,277.0974970768078
2012-07-05,296.847351,216.65516440341207,276.22002593359525
2012-07-06,291.89590499999997,216.25892591689697,273.1825521103599
2012-07-09,291.910858,213.70373072490483,267.05861704256046
2012-07-10,289.763885,208.06311184992018,265.81836806658305
2012-07-11,284.528503,207.30720819725587,267.94251141896973
2012-07-12,284.17483500000003,209.91671755442812,266.2629502356519
2012-07-13,287.183563,208.7235345905376,266.2840415511873
2012-07-16,286.386566,209.23200785565402,267.41306729800164
2012-07-17,287.288177,210.8494107802057,272.66372230563485
2012-07-18,289.295654,216.58942967437423,280.63634229999127
2012-07-19,295.42266800000004,225.05239172749327,282.100481902595
2012-07-20,304.26953100000003,227.00784300745283,277.2753716298489
2012-07-23,306.605774,222.67500546010731,276.6168158922986
2012-07-24,302.650604,222.50967490868933,278.4262599939009
2012-07-25,302.859802,224.81328805322755,288.32262313129655
2012-07-26,305.53479,235.20475546997,286.13652539308833
2012-07-27,316.294464,233.51468861081187,285.6114907591222
2012-07-30,314.969421,233.4866028027281,284.6105770997752
2012-07-31,315.303162,232.98354724721162,281.79875617524556
2012-08-01,315.158722,230.67048501971504,287.21346463484986
2012-08-02,313.20105,236.58484406909918,287.10625101632314
2012-08-03,319.46756,236.97816421708478,285.12346974512457
2012-08-06,320.209778,235.49679115771056,285.12067213374763
2012-08-07,319.074036,235.9962674567954,284.33826838103494
2012-08-08,319.915863,235.71699455140606,283.32419257149843
2012-08-09,319.97564700000004,235.20689774932973,291.4583196746432
2012-08-10,319.8013,243.84584322855164,294.9324425442978
2012-08-13,328.772675,247.8256150367381,293.54229991794784
2012-08-14,333.081543,246.9419430907239,295.36768441607535
2012-08-15,332.523621,249.27461117600592,296.6675925415029
2012-08-16,335.17868,251.08260694624073,295.0460776787425
2012-08-17,337.305695,249.9699749227484,291.2204160933498
2012-08-20,336.508698,246.65398249402088,294.22181893128226
2012-08-21,333.50494399999997,250.16583191523557,293.2158942182641
2012-08-22,337.325623,249.67112230777468,293.31353485915434
2012-08-23,337.136322,250.28073765874908,287.8148396373212
2012-08-24,338.047913,245.29476782052825,291.00632821402087
2012-08-27,333.360474,248.99972351027452,295.5604161277819
2012-08-28,337.360504,254.0680113094839,291.604197793794
2012-08-29,342.720398,250.62671666353074,292.5025325033027
2012-08-30,339.56723,252.04068988121915,289.6876284230084
2012-08-31,341.265839,249.74213013433854,288.7335735944715
2012-09-04,339.24841299999997,249.30511645722595,297.2468629335218
2012-09-05,339.08902,258.336134746332,299.8202892296734
2012-09-06,348.394135,261.4279687597939,296.35423314554527
2012-09-07,351.756531,258.48099011701294,291.2970472162864
2012-09-10,349.076569,253.94354229823765,289.8642358490068
2012-09-11,344.802582,253.03112064415276,296.6385513222129
2012-09-12,344.150055,260.32646835547274,297.67738678524955
2012-09-13,351.701721,261.8869694925421,297.0553752577462
2012-09-14,353.514954,261.7872479749401,300.42146162906874
2012-09-17,353.664368,265.6762395810915,304.24881065777697
2012-09-18,357.79888900000003,270.02709994788273,303.7952509710873
2012-09-19,362.391663,270.0976485702839,305.9599430643405
2012-09-20,362.7005,272.7870368009759,312.8699183004753
2012-09-21,365.624542,280.2222868499831,312.00712790950735
2012-09-24,373.290802,279.88534078431246,313.39902698801313
2012-09-25,373.181213,281.8036445275971,314.1663584986202
2012-09-26,375.323212,283.09793185974627,312.4262392695016
2012-09-27,376.83752400000003,281.88531041660065,315.311953993878
2012-09-28,375.841248,285.29905568959384,312.188391229522
2012-10-01,379.467651,282.7040470254183,314.19878539827135
2012-10-02,377.081604,285.2435096256983,316.23228478554574
2012-10-03,379.826324,287.8065825466681,315.30514153986934
2012-10-04,382.590942,287.40950869885523,309.6938006723991
2012-10-05,382.39169300000003,282.3287238467703,302.1231020564597
2012-10-08,377.505005,275.2890586086025,301.6390824270816
2012-10-09,370.65570099999997,275.33654045592016,304.37133738054735
2012-10-10,370.889801,278.6007557133776,300.3074003739418
2012-10-11,374.336884,275.06922855842794,297.7212437247089
2012-10-12,370.984467,273.01592202104104,298.8694466102131
2012-10-15,369.106506,274.69740598342753,303.5427960673079
2012-10-16,370.959564,279.90445817976916,272.7126199919088
2012-10-17,376.334412,249.608397195954,265.4375291385724
2012-10-18,346.202362,242.86782446931826,263.1920271200814
2012-10-19,339.622009,241.15723428839337,263.3409654070348
2012-10-22,338.067841,241.84146879265938,261.1371973274445
2012-10-23,338.904694,240.17337197230373,260.6852930663372
2012-10-24,337.385406,240.2575046679866,258.70761866536196
2012-10-25,337.614532,238.81622357061113,260.59890102240416
2012-10-26,336.314423,241.24424622110047,263.5596878912042
2012-10-31,338.879791,244.74211101017994,263.05700488098296
2012-11-01,342.511169,244.7768341781658,259.92271245607276
2012-11-02,342.675568,242.1802668147594,258.64501593555394
2012-11-05,340.204834,241.44060485884728,250.71578149289712
2012-11-06,339.587158,234.0497050983077,242.67558115561204
2012-11-07,332.314392,226.54813016982223,247.37620380490137
2012-11-08,324.927094,231.7876595586942,248.16013217532102
2012-11-09,330.277039,233.1107665986724,244.1057788544458
2012-11-12,331.706696,229.595854471781,240.22942428254143
2012-11-13,328.294464,226.25919420815558,236.95942575224214
2012-11-14,325.05661000000003,223.5291336858847,236.28835040823415
2012-11-15,322.421478,223.39823063085794,246.1365302469453
2012-11-16,322.381622,233.78680761661948,246.3893531162402
2012-11-19,332.85736099999997,234.58024306422797,243.72682471512152
2012-11-20,333.73407000000003,232.45853324212192,244.15640359343752
2012-11-21,331.691742,233.42912726599207,240.14633515159485
2012-11-23,332.737823,229.9602610986584,244.29941264027758
2012-11-26,329.340546,234.65471854995428,250.1498891601728
2012-11-27,334.102692,241.0467432766161,253.64296866170076
2012-11-28,340.558502,245.08152978217893,256.27301494475245
2012-11-29,344.653168,248.25343241687816,254.12478965843238
2012-11-30,347.881042,246.64720337755756,251.43240230080707
2012-12-03,346.32687400000003,244.4969427075826,249.2469212186607
2012-12-04,344.224762,242.85370929676088,250.3130476072551
2012-12-05,342.625763,244.4621948812673,246.28710251009733
2012-12-06,344.274567,240.97871104357637,246.31481981871204
2012-12-07,340.82748399999997,241.54898221239995,251.4522082724204
2012-12-10,341.43023700000003,247.2290076626309,251.22360345812524
2012-12-11,347.138824,247.54311351529367,253.2205048101017
2012-12-12,347.47757,250.08278973749975,252.29225860979415
2012-12-13,350.037964,249.6973731424099,261.111390985619
2012-12-14,349.669342,259.05938038920226,260.7039739127741
2012-12-17,359.04422,259.19487398304653,259.6778352130528
2012-12-18,359.18866,258.71167227508374,260.25457255466614
2012-12-19,358.71047999999996,259.83136346241326,256.3619924520689
2012-12-20,359.831268,256.48174458808415,252.77222726579342
2012-12-21,356.478821,253.43493854109434,251.92614520228793
2012-12-24,353.42526200000003,253.13180405639412,250.1126333137627
2012-12-26,353.11145,251.8612187148973,246.4599974980405
2012-12-27,351.826263,248.75147894349723,249.61082349841416
2012-12-28,348.697998,252.44516101508947,256.99975190351
2012-12-31,352.369232,260.37689604860014,256.69652414715677
2013-01-02,360.274597,260.6164160090206,263.31134650826215
2013-01-03,360.48382599999997,267.77391770744845,261.2029001106928
2013-01-04,367.607117,266.2080728011334,259.98011192316307
2013-01-07,366.003143,265.5277987935306,261.8846567591281
2013-01-08,365.280823,267.9747610343593,263.06595627668383
2013-01-09,367.681824,269.69837171966736,261.83532897847226
2013-01-10,369.35556,269.00993989190226,253.0122092115936
2013-01-11,368.613342,260.7288904399879,253.36876016752439
2013-01-14,360.274597,261.6273770994074,248.04063888204064
2013-01-15,361.111481,256.84104745229206,245.64064523514872
2013-01-16,356.259644,254.98269192751627,241.78020595102072
2013-01-17,354.331879,251.66372780079828,240.49915259793698
2013-01-18,350.939606,250.9239771948073,259.28202058823393
2013-01-22,350.12265,270.24796607927624,265.15734817825876
2013-01-23,369.36554,276.664223271121,264.4364824683289
2013-01-24,375.69680800000003,276.4840864345648,262.5242154026995
2013-01-25,375.427795,275.11233808126997,263.5500687695346
2013-01-28,373.96328700000004,276.67849057047385,263.18522120088636
2013-01-29,375.4328,276.85371310913257,263.6762911726792
2013-01-30,375.507507,277.88461475206947,273.16281000470036
2013-01-31,376.434021,287.91071740213,264.4765388605964
2013-02-01,386.351868,279.76377281034246,267.4009307478758
2013-02-04,378.092804,283.2272245760852,269.18870651791775
2013-02-05,381.440277,285.55378414725874,270.6568268659863
2013-02-06,383.647003,287.5604028204648,275.93484233125156
2013-02-07,385.529938,293.37662174119083,274.0587992968162
2013-02-08,391.21862799999997,292.0384779040006,272.7996369897477
2013-02-11,389.749115,291.3169011527305,273.47736648111777
2013-02-12,388.892334,292.5318931806921,275.5540586860464
2013-02-13,389.968292,295.14551553088023,277.6896603637532
2013-02-14,392.439056,297.8177055961875,284.2578621176133
2013-02-15,394.964569,304.92214461962396,276.7081303952209
2013-02-19,401.918518,297.90828969454344,277.85998848845696
2013-02-20,394.75036600000004,299.59565476487495,279.5689675335649
2013-02-21,396.279633,301.8397616253609,274.7466015112302
2013-02-22,398.361847,297.55213492180025,274.0629062466676
2013-02-25,393.908539,297.402781151298,278.5091864097136
2013-02-26,393.589722,302.38299566252067,278.8600425149242
2013-02-27,398.396698,303.2673696559568,280.99340592168033
2013-02-28,399.104065,305.93382518418457,288.27167583429764
2013-03-01,401.589752,313.744752152144,296.4457993021427
2013-03-04,409.216156,322.4510883174154,292.5095232197549
2013-03-05,417.73422200000005,319.0465712905036,292.78169632697575
2013-03-06,414.137695,319.85004053512864,291.9123752090812
2013-03-07,414.745422,319.5115433685206,293.22904629692283
2013-03-08,414.20745800000003,321.3585569617219,289.31453386707307
2013-03-11,415.851288,317.9738963398941,287.85008404197646
2013-03-12,412.25973500000003,317.03879838263117,285.65756679010815
2013-03-13,411.114044,315.3751238242782,281.7407359261359
2013-03-14,409.236084,311.98661725425563,278.1917251110908
2013-03-15,405.629608,308.96540311738966,279.6481998525407
2013-03-18,402.386749,310.9491377142476,281.03911550477227
2013-03-19,404.145172,312.8667672014799,279.0270082689771
2013-03-20,405.833832,311.38081859216675,278.2644661934443
2013-03-21,404.11526499999997,311.14387075617105,277.64556417375877
2013-03-22,403.64205899999996,311.04998942049673,278.74946195300464
2013-03-25,403.308289,312.67832516965245,273.61095112197626
2013-03-26,404.693115,308.06366044602174,269.1192521193927
2013-03-27,399.831329,304.0952065502376,272.33787123211926
2013-03-28,395.612152,307.8364606415633,277.97661459539495
2013-04-01,399.099091,313.9972197382789,274.3094701930647
2013-04-02,405.00195299999996,310.85146271807264,268.50953085781794
2013-04-03,401.594727,305.5722733184385,262.27046027143297
2013-04-04,396.050507,299.85330613707885,257.9384479650264
2013-04-05,390.062958,296.0407416323129,259.0900623193092
2013-04-08,385.978271,297.7111391234903,265.0927325648471
2013-04-09,387.373016,304.23191879141046,264.96259978232774
2013-04-10,393.61462400000005,304.61921267874686,264.5626699028337
2013-04-11,393.71923799999996,304.736017690478,260.291467708119
2013-04-12,393.549866,300.9808495943216,265.7679198308945
2013-04-15,389.505035,306.97262602117655,260.1651187551156
2013-04-16,395.20367400000003,301.88443046556847,251.65737781627797
2013-04-17,389.818878,293.8905672861019,268.36429320171766
2013-04-18,381.524963,311.11062370591657,268.27838495091623
2013-04-19,398.441528,311.5371108131499,271.95754195581355
2013-04-22,398.561096,315.7279085614048,274.52502096112346
2013-04-23,402.441559,318.8062647702221,272.1651755646564
2013-04-24,405.206177,316.9565241255587,268.15070721764823
2013-04-25,403.039307,313.45137918027126,276.75309622509167
2013-04-26,399.213654,322.562301354604,279.31730974607706
2013-04-29,408.000702,325.6342489366834,277.07869679413517
2013-04-30,410.745422,323.902562083016,281.4793282375876
2013-05-01,408.68316699999997,328.80930281899384,289.33618779990144
2013-05-02,413.256012,337.17144603940255,297.05768706004915
2013-05-03,421.28094500000003,345.39739450893626,294.7459334528751
2013-05-06,429.16638200000006,343.5892468627168,302.7596562694666
2013-05-07,427.01443499999993,352.10572360681886,301.5370826575297
2013-05-08,435.183838,351.3850431187991,305.7483146217707
2013-05-09,434.11282300000005,356.0972986482304,304.26004302428436
2013-05-10,438.471497,355.1091723172427,308.887939584945
2013-05-13,437.12655599999994,360.2363271210671,323.0940628818042
2013-05-14,441.89367699999997,374.94081292858505,316.9754853514939
2013-05-15,456.23492400000003,369.3196934828837,319.49362728963376
2013-05-16,450.247375,372.3343804018153,319.04698085124494
2013-05-17,452.892456,372.38335717856165,318.1511030511678
2013-05-20,452.568665,371.9821721822033,309.29417876448565
2013-05-21,451.79156500000005,363.619001658294,305.8809257269533
2013-05-22,443.04934699999995,360.69855472944005,301.05699653543047
2013-05-23,439.74673499999994,356.3664753958836,304.91464164832075
2013-05-24,435.029388,360.71500553609167,298.36034638601603
2013-05-28,438.989563,354.65062190735017,299.48632993134396
2013-05-29,432.53375199999994,356.2655351463614,299.6250723300234
2013-05-30,433.75418099999996,356.8922167698475,297.75038449112225
2013-05-31,433.983337,355.5044691751578,293.418928187522
2013-06-03,432.195038,351.6589456408816,293.6394570563864
2013-06-04,427.94595300000003,352.3643913274651,296.0258525996352
2013-06-05,428.24484299999995,355.2346792778332,303.4723351844232
2013-06-06,430.70559699999995,363.1640214180155,308.63136104362314
2013-06-07,438.222443,368.8048655577772,303.38341827631547
2013-06-10,443.44784500000003,364.037691391255,299.4246018482805
2013-06-11,438.26229900000004,360.55858549759677,301.8707495924971
2013-06-12,434.361908,363.48337734160594,300.84392420964616
2013-06-13,436.86251799999997,362.93412127439086,306.38143926861767
2013-06-14,435.8862,368.94812253401795,313.49695820702385
2013-06-17,441.47027599999996,376.5390362461698,313.488171331716
2013-06-18,448.62841799999995,377.0045444248075,305.51315181930653
2013-06-19,448.658325,369.5027119728367,303.58440071669634
2013-06-20,440.718079,368.0460316827797,298.0082469416057
2013-06-21,438.82019,362.9408242374501,296.1968812831101
2013-06-24,433.27099599999997,361.5992722106328,299.8887884021815
2013-06-25,431.482697,365.75985206776795,301.577092832233
2013-06-26,435.193787,367.9156801666388,303.2094779796688
2013-06-27,436.8974,370.01443175806446,306.94288712443927
2013-06-28,438.541229,374.213041986597,304.1645454205987
2013-07-01,442.282227,371.89872789122126,306.21694489686956
2013-07-02,439.507629,374.4139734060606,309.73767645721
2013-07-03,441.559937,378.3963613610856,315.5237278813863
2013-07-05,445.07675199999994,384.64287148282745,315.6100018255497
2013-07-08,450.85507199999995,385.1883983950951,315.9989278228171
2013-07-09,450.92981,386.03536361969617,323.1164292838572
2013-07-10,451.30340599999994,393.60968257716297,324.51416349747956
2013-07-11,458.40179400000005,395.4630045874807,325.38266963123
2013-07-12,459.776642,396.78586087082186,322.88255073198764
2013-07-15,460.6185,394.73884654828237,322.38867472656847
2013-07-16,458.087982,394.69682164262275,318.5062234223322
2013-07-17,457.559967,391.2649600790133,311.5341065077934
2013-07-18,453.639648,384.7421636857825,318.60304855323653
2013-07-19,446.625946,392.2591491951695,315.2149310113364
2013-07-22,453.64959699999997,389.31779024408087,314.8192652177803
2013-07-23,450.21249400000005,389.36759037484927,307.30401039189735
2013-07-24,449.76415999999995,382.2965010359988,306.19338463728957
2013-07-25,442.192566,381.6287325830114,304.72278894246733
2013-07-26,441.02194199999997,380.5996782790981,309.0989071814899
2013-07-29,439.48770099999996,385.4160142959734,307.59073911460945
2013-07-30,443.79653899999994,384.3467327146343,315.86950638891835
2013-07-31,442.217468,393.06304752614113,317.1182115390013
2013-08-01,450.421722,394.74795363240383,316.4178339875907
2013-08-02,451.59231600000004,394.4824228469699,312.30385304622666
2013-08-05,450.810242,390.8019268958172,309.4437379159203
2013-08-06,446.610992,388.37392741814995,310.5373656878206
2013-08-07,443.662048,389.89829396719716,309.51245534388613
2013-08-08,444.6633,389.3027380110159,307.1710597575593
2013-08-09,443.54247999999995,387.38930493329667,305.1519276944445
2013-08-12,441.101654,385.7967360341724,299.5597208129918
2013-08-13,438.979584,380.62968553103184,294.6136036651811
2013-08-14,433.28094500000003,376.1073105593341,293.3571106972129
2013-08-15,428.224915,375.27313817342855,297.82761225020096
2013-08-16,426.85504199999997,380.1645313473762,297.8333225608691
2013-08-19,431.20870999999994,380.5896969757754,299.90471476225173
2013-08-20,431.09414699999996,383.0791008745902,302.21364888439695
2013-08-21,433.04184000000004,385.80459578198133,300.6007198550749
2013-08-22,435.223663,384.60676935914137,298.83171950048774
2013-08-23,433.480225,383.2514061911318,290.8793205459843
2013-08-26,431.577332,375.71117178772386,290.22290961677743
2013-08-27,423.487671,375.46544558424193,293.79402223866515
2013-08-28,422.69064299999997,379.44575594240973,289.69225183875454
2013-08-29,426.11779800000005,375.75168915119957,296.5576597461902
2013-08-30,421.86874400000005,383.02329942768506,302.3155551928845
2013-09-03,428.58355700000004,389.18588891789557,306.4229233142518
2013-09-04,434.187561,393.6964356976741,306.5933121499461
2013-09-05,438.13775599999997,394.2684807735378,310.9762116446009
2013-09-06,438.147705,399.0515070835411,311.4519776485742
2013-09-09,442.366913,399.92586349814206,315.3680679186938
2013-09-10,442.675751,404.2390008210703,313.98228011900807
2013-09-11,446.421692,403.2487097901985,312.17127682153887
2013-09-12,444.862549,401.8316460784164,311.6984405070375
2013-09-13,442.875,401.75118529450685,311.0593905657431
2013-09-16,442.222443,401.5029399840247,319.8182902981456
2013-09-17,441.400513,410.6510666301781,317.5516619157495
2013-09-18,449.97338899999994,408.7720806547122,320.09509054184235
2013-09-19,447.517609,411.70156041879574,312.0164642122651
2013-09-20,449.86877400000003,404.007387223909,312.3842758761855
2013-09-23,441.594788,404.75804731273524,307.79873139687453
2013-09-24,441.76415999999995,400.55373987005373,308.4715135524846
2013-09-25,436.97711200000003,401.6061410236347,307.79243803683283
2013-09-26,437.445343,401.30505984513826,307.76393046018393
2013-09-27,436.55868499999997,401.6529153510133,313.5018183500375
2013-09-30,436.31958,407.7655285033996,314.21153015191896
2013-10-01,441.843872,408.8483212110329,308.50330823017003
2013-10-02,442.337006,403.51152933015015,306.86276286874534
2013-10-03,436.409241,402.240756665399,303.7955532720083
2013-10-04,434.546204,399.5416559707471,298.0114095655317
2013-10-07,431.253571,394.12395095039506,299.33355779690044
2013-10-08,425.241089,395.8108612596911,305.7345749365154
2013-10-09,426.332001,402.57495750604653,307.8395368784012
2013-10-10,432.498901,405.04130924985486,310.13167144101516
2013-10-11,434.36688200000003,407.6931380054105,313.31332436805997
2013-10-14,436.41918899999996,411.23278324183195,321.53886532929715
2013-10-15,439.35818499999993,419.81460838398465,317.1843759213634
2013-10-16,447.33825700000006,415.81468881340595,378.5164716685897
2013-10-17,442.735504,477.49963386923315,374.7304160238216
2013-10-18,503.816559,474.0647008491312,376.830067369242
2013-10-21,499.776703,476.51374201022327,389.24875801719736
2013-10-22,501.619812,489.28008357002324,386.59166321102305
2013-10-23,513.7792360000001,486.9688947073681,381.7006551258743
2013-10-24,510.860168,482.42204156335396,381.8683478695558
2013-10-25,505.70449800000006,482.9321322422717,392.71865648335597
2013-10-28,505.60485800000004,494.1230758125449,390.09216794288227
2013-10-29,516.185181,491.8354533076706,390.4471171588968
2013-10-30,513.286072,492.5274937271575,388.9615549781563
2013-10-31,513.365784,491.3772420374697,388.77871518425275
2013-11-01,511.602386,491.52792617296967,386.775255498456
2013-11-04,511.13912999999997,489.85619803686274,387.6734785805574
2013-11-05,508.852692,491.0843545021427,380.58915102971656
2013-11-06,509.46539299999995,484.328156412539,384.90463738530866
2013-11-07,502.093018,488.96996258346456,382.4878421277739
2013-11-08,506.11795,486.87767180296555,383.3761276794688
2013-11-11,503.408112,488.0886408326713,393.9804574055181
2013-11-12,504.000885,499.0138274087454,395.65567061467004
2013-11-13,514.307251,501.00806524283894,395.1266325601505
2013-11-14,515.682068,500.7962140230426,394.43055544052186
2013-11-15,514.85022,500.415480414842,391.57502040054004
2013-11-18,513.848938,497.8734400620722,390.44535253201553
2013-11-19,510.685822,497.05541258787343,396.6156608746745
2013-11-20,509.246216,503.5355015956489,395.8443194170209
2013-11-21,515.1042480000001,503.07207567002075,403.15505009720204
2013-11-22,514.018311,510.68885137779034,409.690901803872
2013-11-25,521.012146,517.5288722688955,412.35358737705934
2013-11-26,527.228821,520.4938458773709,410.92378960903443
2013-11-27,529.570068,519.3644497223083,408.70428424517866
2013-11-29,527.816589,517.4434543088176,408.4246659848541
2013-12-02,525.271179,517.4604491289881,411.2057654822744
2013-12-03,524.663452,520.53625966285,411.11976734737704
2013-12-04,527.1142580000001,520.7430653793368,417.69601014669723
2013-12-05,526.695801,527.6101997372494,422.1523094042413
2013-12-06,532.9374389999999,532.3554731862182,425.73895060236146
2013-12-09,537.057007,536.2291661676663,422.4086111826328
2013-12-10,540.30481,533.1839511157748,419.1002985467287
2013-12-11,536.633545,530.1588304584451,414.8774690573006
2013-12-12,532.9822389999999,526.2172556182659,421.29680403885436
